NMR,2023-10-30,6.95
NMR,2023-10-31,6.95
NMR,2023-11-01,6.94
NMR,2023-11-02,6.9
NMR,2023-11-03,6.98
NMR,2023-11-04,6.97
NMR,2023-11-05,7.07
NMR,2023-11-06,7.08
NMR,2023-11-07,7.07
NMR,2023-11-08,7.11
NMR,2023-11-09,7.08
NMR,2023-11-10,7.06
NMR,2023-11-11,7.06
